,PS_QALIWARMA-ID1-anho,PS_QALIWARMA-HHID-identificacion_cuestionario_del_hogar,PS_QALIWARMA-HVIDX-numero_de_orden_en_el_hogar,PS_QALIWARMA-QHCLUSTER-conglomerado,PS_QALIWARMA-QHNUMBER-vivienda_seleccionada,PS_QALIWARMA-QHHOME-hogar_seleccionado,PS_QALIWARMA-PS109_1R-recibio_desayuno_y/o_almuerzo_del_programa_nacional_de_alimentacion_escolar_qaliwarma,PS_QALIWARMA-PS109_1A-hace_cuanto_tiempo_es_beneficiario:_anhos,PS_QALIWARMA-PS109_1M-hace_cuanto_tiempo_es_beneficiario:_meses,PS_QALIWARMA-PS109_1S-alguien_mas_es_beneficiario,PS_QALIWARMA-PS7-numero_de_orden,PS_QALIWARMA-PS109_1A-hace_cuanto_tiempo_es_beneficiario:_anhos_LABEL,PS_QALIWARMA-PS109_1M-hace_cuanto_tiempo_es_beneficiario:_meses_LABEL,PS_QALIWARMA-PS109_1R-recibio_desayuno_y/o_almuerzo_del_programa_nacional_de_alimentacion_escolar_qaliwarma_LABEL,PS_QALIWARMA-PS109_1S-alguien_mas_es_beneficiario_LABEL
4564,2019,106104401,7,1061,44,1,1,3,2,1,2,3,2,Si,Si
4565,2019,106104401,8,1061,44,1,1,3,2,2,3,3,2,Si,No
4566,2019,106108401,6,1061,84,1,1,1,2,1,1,1,2,Si,Si
4567,2019,106108401,7,1061,84,1,1,0,2,1,2,0,2,Si,Si
4568,2019,106108401,10,1061,84,1,1,3,2,1,3,3,2,Si,Si
4569,2019,106108401,11,1061,84,1,1,2,2,2,4,2,2,Si,No
4570,2019,106108801,3,1061,88,1,1,2,2,2,1,2,2,Si,No
4571,2019,106110301,4,1061,103,1,1,3,2,1,1,3,2,Si,Si
4572,2019,106110301,5,1061,103,1,1,3,2,1,2,3,2,Si,Si
4573,2019,106110301,6,1061,103,1,1,2,2,2,3,2,2,Si,No
4574,2019,106111201,3,1061,112,1,1,0,1,2,1,0,1,Si,No
4575,2019,106402601,4,1064,26,1,1,1,2,2,1,1,2,Si,No
4576,2019,106403301,4,1064,33,1,1,4,2,2,1,4,2,Si,No
4577,2019,106406401,3,1064,64,1,1,5,2,1,1,5,2,Si,Si
4578,2019,106406401,4,1064,64,1,1,2,2,2,2,2,2,Si,No
4579,2019,106406402,3,1064,64,2,1,5,2,1,1,5,2,Si,Si
4580,2019,106406402,5,1064,64,2,2,0,0,1,2,0,0,No,Si
4581,2019,106406402,6,1064,64,2,2,0,0,2,3,0,0,No,No
4582,2019,106409502,4,1064,95,2,1,2,2,2,1,2,2,Si,No
4583,2019,106410201,3,1064,102,1,1,1,2,2,1,1,2,Si,No
4584,2019,106501001,2,1065,10,1,1,2,2,1,1,2,2,Si,Si
4585,2019,106501001,3,1065,10,1,1,0,2,2,2,0,2,Si,No
4586,2019,106501401,3,1065,14,1,1,0,2,1,1,0,2,Si,Si
4587,2019,106501401,5,1065,14,1,1,3,2,1,2,3,2,Si,Si
4588,2019,106501401,6,1065,14,1,1,4,2,2,3,4,2,Si,No
4589,2019,106503501,6,1065,35,1,1,5,2,1,1,5,2,Si,Si
4590,2019,106503501,7,1065,35,1,1,6,2,2,2,6,2,Si,No
4591,2019,106503502,4,1065,35,2,1,6,2,1,1,6,2,Si,Si
4592,2019,106503502,5,1065,35,2,1,5,2,2,2,5,2,Si,No
4593,2019,106508901,3,1065,89,1,1,4,2,1,1,4,2,Si,Si
4594,2019,106508901,4,1065,89,1,1,1,2,2,2,1,2,Si,No
4595,2019,106509201,6,1065,92,1,1,0,2,2,1,0,2,Si,No
4596,2019,106512801,7,1065,128,1,1,2,2,2,1,2,2,Si,No
4597,2019,106515901,4,1065,159,1,1,6,2,2,1,6,2,Si,No
4598,2019,106516901,4,1065,169,1,1,5,2,2,1,5,2,Si,No
4599,2019,106701201,3,1067,12,1,1,5,3,2,1,5,3,Si,No
4600,2019,106701601,3,1067,16,1,1,0,3,1,1,0,3,Si,Si
4601,2019,106701601,4,1067,16,1,1,0,3,2,2,0,3,Si,No
4602,2019,106702901,5,1067,29,1,1,6,3,2,1,6,3,Si,No
4603,2019,106703101,3,1067,31,1,1,2,3,1,1,2,3,Si,Si
4604,2019,106703101,4,1067,31,1,1,4,3,2,2,4,3,Si,No
4605,2019,106707001,4,1067,70,1,1,4,3,1,1,4,3,Si,Si
4606,2019,106707001,5,1067,70,1,1,0,3,2,2,0,3,Si,No
4607,2019,106709501,6,1067,95,1,1,6,3,1,1,6,3,Si,Si
4608,2019,106709501,7,1067,95,1,1,0,3,2,2,0,3,Si,No
4609,2019,106715301,3,1067,153,1,1,2,3,1,1,2,3,Si,Si
4610,2019,106715301,6,1067,153,1,1,0,3,2,2,0,3,Si,No
4611,2019,107000801,5,1070,8,1,1,3,3,1,1,3,3,Si,Si
4612,2019,107000801,6,1070,8,1,1,1,3,2,2,1,3,Si,No
4613,2019,107002001,4,1070,20,1,1,3,3,2,1,3,3,Si,No
4614,2019,107003601,3,1070,36,1,1,1,3,2,1,1,3,Si,No
4615,2019,107004001,3,1070,40,1,1,5,3,2,1,5,3,Si,No
4616,2019,107004901,3,1070,49,1,1,1,4,2,1,1,4,Si,No
4617,2019,107006001,5,1070,60,1,1,3,3,2,1,3,3,Si,No
4618,2019,107101601,4,1071,16,1,1,3,3,2,1,3,3,Si,No
4619,2019,107102401,3,1071,24,1,1,3,3,1,1,3,3,Si,Si
4620,2019,107102401,4,1071,24,1,1,1,3,1,2,1,3,Si,Si
4621,2019,107102401,5,1071,24,1,1,0,3,2,3,0,3,Si,No
4622,2019,107103102,3,1071,31,2,1,0,3,1,1,0,3,Si,Si
4623,2019,107103102,4,1071,31,2,1,0,3,2,2,0,3,Si,No
4624,2019,107104001,2,1071,40,1,1,3,3,1,1,3,3,Si,Si
4625,2019,107104001,3,1071,40,1,1,0,3,2,2,0,3,Si,No
4626,2019,107104701,4,1071,47,1,1,5,3,2,1,5,3,Si,No
4627,2019,107105401,3,1071,54,1,1,2,3,2,1,2,3,Si,No
4628,2019,107107901,5,1071,79,1,1,5,3,1,1,5,3,Si,Si
4629,2019,107107901,6,1071,79,1,1,4,3,2,2,4,3,Si,No
4630,2019,107108201,3,1071,82,1,1,4,1,2,1,4,1,Si,No
4631,2019,107300201,3,1073,2,1,1,1,3,2,1,1,3,Si,No
4632,2019,107303101,5,1073,31,1,1,4,3,1,1,4,3,Si,Si
4633,2019,107303101,6,1073,31,1,1,2,3,1,2,2,3,Si,Si
4634,2019,107303101,7,1073,31,1,1,0,3,2,3,0,3,Si,No
4635,2019,107306201,8,1073,62,1,1,5,3,2,1,5,3,Si,No
4636,2019,107312201,5,1073,122,1,1,0,3,1,1,0,3,Si,Si
4637,2019,107312201,6,1073,122,1,1,5,3,1,2,5,3,Si,Si
4638,2019,107312201,7,1073,122,1,1,1,3,1,3,1,3,Si,Si
4639,2019,107312201,8,1073,122,1,1,0,3,2,4,0,3,Si,No
4640,2019,107317601,4,1073,176,1,1,3,3,1,1,3,3,Si,Si
4641,2019,107317601,5,1073,176,1,1,3,3,2,2,3,3,Si,No
4642,2019,107402901,4,1074,29,1,1,5,3,1,1,5,3,Si,Si
4643,2019,107402901,5,1074,29,1,1,3,3,2,2,3,3,Si,No
4644,2019,107406501,5,1074,65,1,1,6,2,2,1,6,2,Si,No
4645,2019,107406901,4,1074,69,1,1,4,2,2,1,4,2,Si,No
4646,2019,107408301,9,1074,83,1,1,3,2,2,1,3,2,Si,No
4647,2019,107412001,5,1074,120,1,1,3,2,1,1,3,2,Si,Si
4648,2019,107412001,6,1074,120,1,1,4,2,1,2,4,2,Si,Si
4649,2019,107412001,7,1074,120,1,2,0,0,2,3,0,0,No,No
4650,2019,107413401,3,1074,134,1,1,2,2,1,1,2,2,Si,Si
4651,2019,107413401,4,1074,134,1,1,3,2,1,2,3,2,Si,Si
4652,2019,107413401,9,1074,134,1,1,5,2,2,3,5,2,Si,No
4653,2019,107415901,3,1074,159,1,1,1,2,2,1,1,2,Si,No
4654,2019,107503001,3,1075,30,1,1,3,3,2,1,3,3,Si,No
4655,2019,107504501,3,1075,45,1,1,2,3,2,1,2,3,Si,No
4656,2019,107516801,3,1075,168,1,2,0,0,2,1,0,0,No,No
4657,2019,107601601,4,1076,16,1,1,5,4,2,1,5,4,Si,No
4658,2019,107700701,5,1077,7,1,1,5,1,2,1,5,1,Si,No
4659,2019,107703501,5,1077,35,1,1,5,1,1,1,5,1,Si,Si
4660,2019,107703501,6,1077,35,1,1,1,1,1,2,1,1,Si,Si
4661,2019,107703501,7,1077,35,1,1,0,1,1,3,0,1,Si,Si
4662,2019,107703501,10,1077,35,1,1,1,1,1,4,1,1,Si,Si
4663,2019,107703501,11,1077,35,1,1,1,1,1,5,1,1,Si,Si
4664,2019,107703501,14,1077,35,1,1,1,1,1,6,1,1,Si,Si
4665,2019,107703501,17,1077,35,1,1,1,1,2,7,1,1,Si,No
4666,2019,107706801,5,1077,68,1,1,4,1,2,1,4,1,Si,No
4667,2019,107707001,4,1077,70,1,1,5,1,1,1,5,1,Si,Si
4668,2019,107707001,5,1077,70,1,1,1,1,2,2,1,1,Si,No
4669,2019,107711901,4,1077,119,1,2,0,0,1,1,0,0,No,Si
4670,2019,107711901,6,1077,119,1,1,3,1,2,2,3,1,Si,No
4671,2019,107712001,4,1077,120,1,1,5,1,2,1,5,1,Si,No
4672,2019,108100301,4,1081,3,1,1,5,1,1,1,5,1,Si,Si
4673,2019,108100301,5,1081,3,1,1,1,1,2,2,1,1,Si,No
4674,2019,108102901,3,1081,29,1,1,3,1,1,1,3,1,Si,Si
4675,2019,108102901,4,1081,29,1,1,1,1,2,2,1,1,Si,No
4676,2019,108109301,5,1081,93,1,1,4,1,1,1,4,1,Si,Si
4677,2019,108109301,6,1081,93,1,1,2,1,2,2,2,1,Si,No
4678,2019,108109901,3,1081,99,1,1,4,1,1,1,4,1,Si,Si
4679,2019,108109901,4,1081,99,1,1,4,1,1,2,4,1,Si,Si
4680,2019,108109901,5,1081,99,1,1,2,1,1,3,2,1,Si,Si
4681,2019,108109901,6,1081,99,1,1,1,1,2,4,1,1,Si,No
4682,2019,108112201,3,1081,122,1,1,3,1,1,1,3,1,Si,Si
4683,2019,108112201,4,1081,122,1,1,4,1,1,2,4,1,Si,Si
4684,2019,108112201,5,1081,122,1,1,1,1,1,3,1,1,Si,Si
4685,2019,108112201,6,1081,122,1,1,0,1,2,4,0,1,Si,No
4686,2019,108113901,4,1081,139,1,1,3,1,2,1,3,1,Si,No
4687,2019,108500101,3,1085,1,1,1,4,0,1,1,4,0,Si,Si
4688,2019,108500101,4,1085,1,1,1,3,0,1,2,3,0,Si,Si
4689,2019,108500101,5,1085,1,1,1,1,0,2,3,1,0,Si,No
4690,2019,108501601,5,1085,16,1,1,3,0,2,1,3,0,Si,No
4691,2019,108503901,3,1085,39,1,1,4,0,2,1,4,0,Si,No
4692,2019,108506701,5,1085,67,1,1,1,0,2,1,1,0,Si,No
4693,2019,108507701,3,1085,77,1,1,3,0,1,1,3,0,Si,Si
4694,2019,108507701,4,1085,77,1,1,2,0,2,2,2,0,Si,No
4695,2019,108511401,4,1085,114,1,1,1,0,2,1,1,0,Si,No
4696,2019,108511501,3,1085,115,1,1,2,0,2,1,2,0,Si,No
4697,2019,108602501,3,1086,25,1,1,3,2,1,1,3,2,Si,Si
4698,2019,108602501,4,1086,25,1,1,2,2,1,2,2,2,Si,Si
4699,2019,108602501,5,1086,25,1,1,1,2,1,3,1,2,Si,Si
4700,2019,108602501,6,1086,25,1,1,2,2,1,4,2,2,Si,Si
4701,2019,108602501,7,1086,25,1,1,0,2,2,5,0,2,Si,No
4702,2019,108602901,4,1086,29,1,1,5,2,1,1,5,2,Si,Si
4703,2019,108602901,5,1086,29,1,1,3,2,1,2,3,2,Si,Si
4704,2019,108602901,11,1086,29,1,1,0,2,2,3,0,2,Si,No
4705,2019,108604101,3,1086,41,1,2,0,0,1,1,0,0,No,Si
4706,2019,108604101,4,1086,41,1,2,0,0,1,2,0,0,No,Si
4707,2019,108604101,5,1086,41,1,2,0,0,2,3,0,0,No,No
4708,2019,108608501,5,1086,85,1,1,6,2,1,1,6,2,Si,Si
4709,2019,108608501,7,1086,85,1,1,4,2,1,2,4,2,Si,Si
4710,2019,108608501,8,1086,85,1,1,0,2,1,3,0,2,Si,Si
4711,2019,108608501,9,1086,85,1,1,3,2,1,4,3,2,Si,Si
4712,2019,108608501,10,1086,85,1,1,0,2,2,5,0,2,Si,No
4713,2019,108609201,4,1086,92,1,1,5,2,1,1,5,2,Si,Si
4714,2019,108609201,5,1086,92,1,1,4,2,1,2,4,2,Si,Si
4715,2019,108609201,6,1086,92,1,1,4,2,1,3,4,2,Si,Si
4716,2019,108609201,7,1086,92,1,1,2,2,1,4,2,2,Si,Si
4717,2019,108609201,8,1086,92,1,1,1,2,2,5,1,2,Si,No
4718,2019,108609501,3,1086,95,1,1,3,2,1,1,3,2,Si,Si
4719,2019,108609501,4,1086,95,1,1,1,2,2,2,1,2,Si,No
4720,2019,108801701,3,1088,17,1,1,5,1,1,1,5,1,Si,Si
4721,2019,108801701,4,1088,17,1,1,4,1,1,2,4,1,Si,Si
4722,2019,108801701,5,1088,17,1,1,3,1,1,3,3,1,Si,Si
4723,2019,108801701,6,1088,17,1,1,1,1,2,4,1,1,Si,No
4724,2019,108801801,5,1088,18,1,1,3,1,1,1,3,1,Si,Si
4725,2019,108801801,6,1088,18,1,1,3,1,1,2,3,1,Si,Si
4726,2019,108801801,7,1088,18,1,1,3,1,1,3,3,1,Si,Si
4727,2019,108801801,8,1088,18,1,1,2,1,1,4,2,1,Si,Si
4728,2019,108801801,9,1088,18,1,1,1,1,1,5,1,1,Si,Si
4729,2019,108801801,10,1088,18,1,1,4,1,2,6,4,1,Si,No
4730,2019,108801802,4,1088,18,2,1,2,1,1,1,2,1,Si,Si
4731,2019,108801802,5,1088,18,2,1,2,1,1,2,2,1,Si,Si
4732,2019,108801802,6,1088,18,2,1,3,1,1,3,3,1,Si,Si
4733,2019,108801802,7,1088,18,2,1,1,1,1,4,1,1,Si,Si
4734,2019,108801802,8,1088,18,2,1,0,1,2,5,0,1,Si,No
4735,2019,108804601,3,1088,46,1,1,5,1,1,1,5,1,Si,Si
4736,2019,108804601,4,1088,46,1,1,4,1,1,2,4,1,Si,Si
4737,2019,108804601,5,1088,46,1,1,2,1,2,3,2,1,Si,No
4738,2019,108804701,4,1088,47,1,1,1,1,2,1,1,1,Si,No
4739,2019,108804801,4,1088,48,1,1,3,1,1,1,3,1,Si,Si
4740,2019,108804801,5,1088,48,1,1,1,1,1,2,1,1,Si,Si
4741,2019,108804801,6,1088,48,1,1,0,1,2,3,0,1,Si,No
4742,2019,108813301,6,1088,133,1,1,4,1,1,1,4,1,Si,Si
4743,2019,108813301,7,1088,133,1,1,1,1,2,2,1,1,Si,No
4744,2019,108813401,3,1088,134,1,1,5,1,1,1,5,1,Si,Si
4745,2019,108813401,4,1088,134,1,1,3,1,2,2,3,1,Si,No
4746,2019,108813501,4,1088,135,1,2,0,0,2,1,0,0,No,No
4747,2019,108813701,3,1088,137,1,1,1,1,1,1,1,1,Si,Si
4748,2019,108813701,5,1088,137,1,1,3,1,2,2,3,1,Si,No
4749,2019,108900401,3,1089,4,1,1,0,1,2,1,0,1,Si,No
4750,2019,108901101,3,1089,11,1,1,0,1,2,1,0,1,Si,No
4751,2019,108901201,4,1089,12,1,1,0,1,2,1,0,1,Si,No
4752,2019,108901701,3,1089,17,1,1,5,1,1,1,5,1,Si,Si
4753,2019,108901701,4,1089,17,1,1,0,1,2,2,0,1,Si,No
4754,2019,108902201,4,1089,22,1,1,3,1,1,1,3,1,Si,Si
4755,2019,108902201,5,1089,22,1,1,3,1,1,2,3,1,Si,Si
4756,2019,108902201,6,1089,22,1,1,3,1,2,3,3,1,Si,No
4757,2019,108902401,3,1089,24,1,1,3,1,1,1,3,1,Si,Si
4758,2019,108902401,5,1089,24,1,1,4,1,2,2,4,1,Si,No
4759,2019,108905801,3,1089,58,1,1,3,1,1,1,3,1,Si,Si
4760,2019,108905801,4,1089,58,1,1,3,1,1,2,3,1,Si,Si
4761,2019,108905801,5,1089,58,1,1,2,1,1,3,2,1,Si,Si
4762,2019,108905801,6,1089,58,1,1,1,1,2,4,1,1,Si,No
4763,2019,108906101,3,1089,61,1,1,0,1,1,1,0,1,Si,Si
4764,2019,108906101,5,1089,61,1,1,5,1,1,2,5,1,Si,Si
4765,2019,108906101,6,1089,61,1,1,4,1,2,3,4,1,Si,No
4766,2019,108906401,5,1089,64,1,1,3,1,1,1,3,1,Si,Si
4767,2019,108906401,6,1089,64,1,1,3,1,2,2,3,1,Si,No
4768,2019,108907301,3,1089,73,1,1,3,1,1,1,3,1,Si,Si
4769,2019,108907301,4,1089,73,1,1,3,1,1,2,3,1,Si,Si
4770,2019,108907301,5,1089,73,1,1,2,1,1,3,2,1,Si,Si
4771,2019,108907301,6,1089,73,1,1,0,1,2,4,0,1,Si,No
4772,2019,109100201,3,1091,2,1,2,0,0,2,1,0,0,No,No
4773,2019,109100501,8,1091,5,1,2,0,0,2,1,0,0,No,No
4774,2019,109100601,5,1091,6,1,2,0,0,1,1,0,0,No,Si
4775,2019,109100601,6,1091,6,1,2,0,0,1,2,0,0,No,Si
4776,2019,109100601,7,1091,6,1,2,0,0,2,3,0,0,No,No
4777,2019,109100701,4,1091,7,1,2,0,0,2,1,0,0,No,No
4778,2019,109100801,3,1091,8,1,2,0,0,1,1,0,0,No,Si
4779,2019,109100801,4,1091,8,1,2,0,0,2,2,0,0,No,No
4780,2019,109100901,3,1091,9,1,2,0,0,2,1,0,0,No,No
4781,2019,109103901,3,1091,39,1,1,3,1,2,1,3,1,Si,No
4782,2019,109202101,4,1092,21,1,1,2,2,2,1,2,2,Si,No
4783,2019,109202201,3,1092,22,1,1,2,2,2,1,2,2,Si,No
4784,2019,109202401,3,1092,24,1,1,3,2,1,1,3,2,Si,Si
4785,2019,109202401,4,1092,24,1,1,3,2,2,2,3,2,Si,No
4786,2019,109202501,5,1092,25,1,1,1,2,2,1,1,2,Si,No
4787,2019,109205201,5,1092,52,1,1,1,2,1,1,1,2,Si,Si
4788,2019,109205201,6,1092,52,1,1,1,2,1,2,1,2,Si,Si
4789,2019,109205201,8,1092,52,1,1,0,2,2,3,0,2,Si,No
4790,2019,109205401,4,1092,54,1,1,3,2,1,1,3,2,Si,Si
4791,2019,109205401,5,1092,54,1,1,2,2,2,2,2,2,Si,No
4792,2019,109205601,5,1092,56,1,1,2,2,2,1,2,2,Si,No
4793,2019,109212301,3,1092,123,1,1,1,2,2,1,1,2,Si,No
4794,2019,109402601,4,1094,26,1,1,3,4,2,1,3,4,Si,No
4795,2019,109402801,6,1094,28,1,1,2,4,1,1,2,4,Si,Si
4796,2019,109402801,7,1094,28,1,1,0,4,2,2,0,4,Si,No
4797,2019,109402901,5,1094,29,1,1,2,4,1,1,2,4,Si,Si
4798,2019,109402901,6,1094,29,1,1,0,4,2,2,0,4,Si,No
4799,2019,109410001,2,1094,100,1,1,1,4,2,1,1,4,Si,No
4800,2019,109410101,4,1094,101,1,1,3,4,1,1,3,4,Si,Si
4801,2019,109410101,8,1094,101,1,1,0,4,1,2,0,4,Si,Si
4802,2019,109410101,10,1094,101,1,1,5,4,1,3,5,4,Si,Si
4803,2019,109410101,11,1094,101,1,1,3,6,2,4,3,6,Si,No
4804,2019,109410201,3,1094,102,1,1,2,4,1,1,2,4,Si,Si
4805,2019,109410201,4,1094,102,1,1,1,4,2,2,1,4,Si,No
4806,2019,109410301,3,1094,103,1,1,5,4,1,1,5,4,Si,Si
4807,2019,109410301,4,1094,103,1,1,4,4,1,2,4,4,Si,Si
4808,2019,109410301,5,1094,103,1,1,3,4,1,3,3,4,Si,Si
4809,2019,109410301,6,1094,103,1,1,1,4,2,4,1,4,Si,No
4810,2019,109410401,5,1094,104,1,1,2,4,1,1,2,4,Si,Si
4811,2019,109410401,6,1094,104,1,1,3,4,1,2,3,4,Si,Si
4812,2019,109410401,7,1094,104,1,1,1,4,2,3,1,4,Si,No
4813,2019,109411301,5,1094,113,1,1,3,4,1,1,3,4,Si,Si
4814,2019,109411301,6,1094,113,1,1,5,4,1,2,5,4,Si,Si
4815,2019,109411301,7,1094,113,1,1,3,4,1,3,3,4,Si,Si
4816,2019,109411301,8,1094,113,1,1,1,4,1,4,1,4,Si,Si
4817,2019,109411301,9,1094,113,1,1,0,4,2,5,0,4,Si,No
4818,2019,109411401,6,1094,114,1,1,2,6,1,1,2,6,Si,Si
4819,2019,109411401,7,1094,114,1,1,1,4,2,2,1,4,Si,No
4820,2019,109411501,3,1094,115,1,1,3,4,1,1,3,4,Si,Si
4821,2019,109411501,4,1094,115,1,1,2,4,2,2,2,4,Si,No
4822,2019,109411601,4,1094,116,1,1,5,4,1,1,5,4,Si,Si
4823,2019,109411601,5,1094,116,1,1,4,4,1,2,4,4,Si,Si
4824,2019,109411601,6,1094,116,1,1,2,4,1,3,2,4,Si,Si
4825,2019,109411601,7,1094,116,1,1,0,4,2,4,0,4,Si,No
4826,2019,109411701,3,1094,117,1,1,4,4,1,1,4,4,Si,Si
4827,2019,109411701,4,1094,117,1,1,1,4,1,2,1,4,Si,Si
4828,2019,109411701,5,1094,117,1,1,0,4,2,3,0,4,Si,No
4829,2019,109511201,6,1095,112,1,1,5,4,1,1,5,4,Si,Si
4830,2019,109511201,7,1095,112,1,1,4,4,2,2,4,4,Si,No
4831,2019,109511301,3,1095,113,1,1,2,4,1,1,2,4,Si,Si
4832,2019,109511301,4,1095,113,1,1,5,4,2,2,5,4,Si,No
4833,2019,109511401,3,1095,114,1,1,5,4,1,1,5,4,Si,Si
4834,2019,109511401,4,1095,114,1,1,1,4,2,2,1,4,Si,No
4835,2019,109511501,3,1095,115,1,1,5,4,2,1,5,4,Si,No
4836,2019,109511701,3,1095,117,1,1,1,4,2,1,1,4,Si,No
4837,2019,109511801,5,1095,118,1,1,4,4,2,1,4,4,Si,No
4838,2019,109512001,3,1095,120,1,1,4,4,1,1,4,4,Si,Si
4839,2019,109512001,4,1095,120,1,1,1,4,2,2,1,4,Si,No
4840,2019,109530101,4,1095,301,1,1,1,4,2,1,1,4,Si,No
4841,2019,109530201,5,1095,302,1,1,6,4,1,1,6,4,Si,Si
4842,2019,109530201,6,1095,302,1,1,4,4,1,2,4,4,Si,Si
4843,2019,109530201,7,1095,302,1,1,0,4,2,3,0,4,Si,No
4844,2019,109530301,4,1095,303,1,1,4,4,1,1,4,4,Si,Si
4845,2019,109530301,5,1095,303,1,1,3,4,1,2,3,4,Si,Si
4846,2019,109530301,6,1095,303,1,1,2,4,2,3,2,4,Si,No
4847,2019,109530401,4,1095,304,1,1,5,4,1,1,5,4,Si,Si
4848,2019,109530401,5,1095,304,1,1,3,4,1,2,3,4,Si,Si
4849,2019,109530401,6,1095,304,1,1,1,4,2,3,1,4,Si,No
4850,2019,109701201,5,1097,12,1,1,3,3,1,1,3,3,Si,Si
4851,2019,109701201,6,1097,12,1,1,3,3,1,2,3,3,Si,Si
4852,2019,109701201,7,1097,12,1,1,1,3,2,3,1,3,Si,No
4853,2019,109701401,3,1097,14,1,1,3,3,2,1,3,3,Si,No
4854,2019,109701501,5,1097,15,1,1,2,3,2,1,2,3,Si,No
4855,2019,109703801,5,1097,38,1,1,3,3,2,1,3,3,Si,No
4856,2019,109704301,7,1097,43,1,1,3,3,1,1,3,3,Si,Si
4857,2019,109704301,8,1097,43,1,1,1,3,1,2,1,3,Si,Si
4858,2019,109704301,11,1097,43,1,1,0,3,2,3,0,3,Si,No
4859,2019,109704401,4,1097,44,1,1,3,3,1,1,3,3,Si,Si
4860,2019,109704401,5,1097,44,1,1,3,3,1,2,3,3,Si,Si
4861,2019,109704401,9,1097,44,1,1,3,3,1,3,3,3,Si,Si
4862,2019,109704401,10,1097,44,1,1,2,3,2,4,2,3,Si,No
4863,2019,109704501,5,1097,45,1,1,3,3,1,1,3,3,Si,Si
4864,2019,109704501,6,1097,45,1,1,3,3,1,2,3,3,Si,Si
4865,2019,109704501,7,1097,45,1,1,1,3,2,3,1,3,Si,No
4866,2019,109704601,4,1097,46,1,1,3,3,1,1,3,3,Si,Si
4867,2019,109704601,5,1097,46,1,1,1,3,1,2,1,3,Si,Si
4868,2019,109704601,6,1097,46,1,1,3,3,1,3,3,3,Si,Si
4869,2019,109704601,7,1097,46,1,1,3,3,1,4,3,3,Si,Si
4870,2019,109704601,8,1097,46,1,1,3,3,2,5,3,3,Si,No
4871,2019,109704701,6,1097,47,1,1,3,3,2,1,3,3,Si,No
4872,2019,109800901,3,1098,9,1,1,6,3,1,1,6,3,Si,Si
4873,2019,109800901,4,1098,9,1,1,6,3,1,2,6,3,Si,Si
4874,2019,109800901,5,1098,9,1,1,5,3,1,3,5,3,Si,Si
4875,2019,109800901,6,1098,9,1,1,3,3,1,4,3,3,Si,Si
4876,2019,109800901,8,1098,9,1,1,6,3,1,5,6,3,Si,Si
4877,2019,109800901,9,1098,9,1,1,3,3,1,6,3,3,Si,Si
4878,2019,109800901,10,1098,9,1,1,0,3,2,7,0,3,Si,No
4879,2019,109801101,3,1098,11,1,1,2,3,2,1,2,3,Si,No
4880,2019,109802001,3,1098,20,1,1,3,3,1,1,3,3,Si,Si
4881,2019,109802001,4,1098,20,1,1,3,3,2,2,3,3,Si,No
4882,2019,109804801,2,1098,48,1,1,6,3,1,1,6,3,Si,Si
4883,2019,109804801,3,1098,48,1,1,4,3,2,2,4,3,Si,No
4884,2019,109806901,3,1098,69,1,1,4,3,1,1,4,3,Si,Si
4885,2019,109806901,4,1098,69,1,1,1,3,2,2,1,3,Si,No
4886,2019,109809701,5,1098,97,1,1,3,3,1,1,3,3,Si,Si
4887,2019,109809701,6,1098,97,1,1,1,3,2,2,1,3,Si,No
4888,2019,109810501,5,1098,105,1,1,6,3,1,1,6,3,Si,Si
4889,2019,109810501,8,1098,105,1,1,0,3,2,2,0,3,Si,No
4890,2019,109813901,3,1098,139,1,1,5,3,1,1,5,3,Si,Si
4891,2019,109813901,4,1098,139,1,1,1,3,1,2,1,3,Si,Si
4892,2019,109813901,5,1098,139,1,1,2,3,2,3,2,3,Si,No
4893,2019,109816501,6,1098,165,1,1,5,2,2,1,5,2,Si,No
4894,2019,110000601,3,1100,6,1,1,5,1,2,1,5,1,Si,No
4895,2019,110000701,3,1100,7,1,1,3,1,1,1,3,1,Si,Si
4896,2019,110000701,4,1100,7,1,1,2,1,2,2,2,1,Si,No
4897,2019,110000801,4,1100,8,1,1,6,1,2,1,6,1,Si,No
4898,2019,110000901,6,1100,9,1,1,3,1,2,1,3,1,Si,No
4899,2019,110008101,3,1100,81,1,1,1,1,2,1,1,1,Si,No
4900,2019,110008201,5,1100,82,1,1,5,1,1,1,5,1,Si,Si
4901,2019,110008201,6,1100,82,1,1,1,1,2,2,1,1,Si,No
4902,2019,110008301,4,1100,83,1,1,5,1,1,1,5,1,Si,Si
4903,2019,110008301,5,1100,83,1,1,5,1,1,2,5,1,Si,Si
4904,2019,110008301,6,1100,83,1,1,5,1,1,3,5,1,Si,Si
4905,2019,110008301,7,1100,83,1,1,2,1,2,4,2,1,Si,No
4906,2019,110008401,3,1100,84,1,1,0,1,2,1,0,1,Si,No
4907,2019,110008501,3,1100,85,1,1,5,1,1,1,5,1,Si,Si
4908,2019,110008501,4,1100,85,1,1,3,1,1,2,3,1,Si,Si
4909,2019,110008501,5,1100,85,1,1,1,1,1,3,1,1,Si,Si
4910,2019,110008501,7,1100,85,1,1,5,1,2,4,5,1,Si,No
4911,2019,110011101,3,1100,111,1,1,2,1,1,1,2,1,Si,Si
